7.14,115.0,115.0,0,0
7.79,115.0,115.0,0,0
17.54,115.0,115.0,0,0
18.19,115.0,115.0,0,0
18.84,115.0,115.0,0,0
19.49,115.0,115.0,0,0
20.14,115.0,115.0,0,0
39288.56,115.0,115.0,0,0
39289.29,115.0,115.0,0,0
39290.02,115.0,115.0,0,0
39290.75,115.0,115.0,0,0
39291.8,115.0,115.0,0,0
39292.84,115.0,115.0,0,0
39293.7,115.0,115.0,0,0
39294.35,115.0,115.0,0,0
39294.99,115.0,115.0,0,0
39295.64,115.0,115.0,0,0
39311.75,115.0,115.0,0,0
39312.41,115.0,115.0,0,0
39313.06,115.0,115.0,0,0
39313.7,115.0,115.0,0,0
39314.39,115.0,115.0,0,0
39318.41,112.75,102.5,0,0
39319.06,112.15500000000002,102.5,0,0
39319.73,111.02543333333334,102.5,0,0
39323.58,112.50357755555557,115.0,0,0
39324.23,112.30123618814815,115.0,0,0
39324.87,112.75460389897285,115.0,0,0
39325.6,112.89970207440876,115.0,0,0
39326.29,113.13957379849546,115.0,0,0
39327.58,113.31048135638041,115.0,0,0
39328.24,113.4832084782101,115.0,0,0
39328.88,113.63107449911094,115.0,0,0
39329.53,113.76752075476575,115.0,0,0
39330.19,113.88912791365408,115.0,0,0
39331.49,111.47924999975754,101.0,0,0
39332.14,110.91184275431287,101.0,0.06566567397845055,0
39332.8,109.73601680700841,101.0,0.10438800913662731,0
39336.07,111.47194947435423,115.0,0.08494583526980211,0
39336.85,111.3177950188022,115.0,0.08139575680303479,0
39337.49,111.8908547129093,115.0,0.07205281986130273,0
39338.15,112.11219276730202,115.0,0.06622995019340219,0
39338.81,112.43385290623979,115.0,0.05968948972732063,0.35461295636391815
39340.1,109.25302704749612,96.0,0.10583867351388399,0.41832121955677065
39340.76,109.5301115814443,101.25,0.11540731306549681,0
39341.42,108.58245106736813,103.0,0.13274985344001658,0
39342.06,108.15470117652502,103.0,0.19791499814460317,0
39342.72,107.59273630439294,103.0,0.2304429450694231,0
39343.37,107.15955344070723,103.0,0.25020555232663505,0
39344.02,106.73893756145088,103.0,0.2657854027357358,0
39344.68,106.37251623110346,103.0,0.279116229543976,0
39346.61,108.19716125541201,115.0,0.19674859656574314,0
39347.29,108.46835787057914,115.0,0.1504397221009422,0
39348.05,109.28154103236899,115.0,0.08823659921061655,0
39348.7,109.7785369074358,115.0,0.10240762202768315,0
39349.36,110.32399661370317,115.0,0.08579859787418755,0
39351.29,107.3549987974449,96.0,0.1688025457161475,0
39351.95,106.8737248172057,96.0,0.2107236510029801,0
39353.25,108.95107896208621,115.0,0.17196881583081125,0.46108591588467407
39353.9,109.02238235997208,115.0,0.16563583082393404,0.5620402792427881
39354.55,109.83262889436527,115.0,0.1468175340700955,0.6344620900381376
39355.21,110.25356880964735,115.0,0.13383842325271705,0.5107747984609732
39355.86,110.7609182745914,115.0,0.12008398941872837,0.6250686640357236
39356.52,111.16497924923617,115.0,0.10844844274635294,0.564380456853888
39357.17,111.55103272380906,115.0,0,0
39357.9,111.88976151196857,115.0,0.0265738792841202,0
39358.69,112.19873615271342,115.0,0.07455785486262294,0
39359.34,112.4755625587888,115.0,0.05255769419425272,0
39359.99,112.72563527562356,115.0,0.05835538862884522,0
39361.28,110.43068585608462,101.0,0.060470811619222645,0
39362.62,112.48717095286065,115.0,0.02886804078413336,0
39363.27,112.07121258333045,115.0,0.019038508148426798,0
39363.92,112.6365339462888,115.0,0.10514290547370103,0
39364.58,112.75636588497059,115.0,0.12635303169536094,0
39365.24,113.02573740396684,115.0,0.1684810747319139,0
39365.9,113.20156880031955,115.0,0.19873254962828252,0
39366.54,113.3877054469698,115.0,0.22991692692894872,0
39367.19,113.5439356696446,115.0,0.25659336356383206,0.475984084159076
39368.49,111.52945872609575,103.0,0.21401784622694492,0.5369191078690704
39369.2,111.08740589670059,103.0,0.19880660859558835,0
39369.97,109.94020212747004,102.0,0.11187351555986622,0
39370.62,109.07686323680365,101.0,0.051819823907442164,0.6044983108819334
