2.38,-51.0866666667,2.38,-53.0,-0.0617647058824
2.99,-51.3777333333,2.99,-54.0,-0.0553484638337
3.59,-49.4761857778,3.59,-42.0,0.129373721948
4.19,-48.2394308563,4.19,-37.0,0.459242830598
4.79,-49.1076323738,4.79,-48.0,0.224938600056
5.4,-48.6284352749,5.4,-48.0,0.17608305797
6.0,-49.7993545867,6.0,-54.0,-0.155569705658
6.6,-46.8903017348,6.6,-37.0,0.723789327675
7.21,-49.47170589,7.21,-53.0,-0.340464342147
7.81,-49.3619428474,7.81,-55.0,0.426106177762
8.41,-50.1922490513,8.41,-55.0,-0.600948162014
9.02,-47.7653532014,9.02,-39.5,0.735045924219
9.62,-48.6842448705,9.62,-46.0,-0.127419216954
10.23,-46.7953976988,10.23,-39.5,0.743341679
10.83,-46.2542116317,10.83,-38.25,0.136885873532
11.43,-46.7306648017,11.43,-46.0,0.532337508044
12.04,-46.4504958793,12.04,-46.0,0.168529461763
12.64,-46.4920228539,12.64,-46.0,0.217220096268
13.24,-46.4076362505,13.24,-46.0,0.334023124349
13.85,-45.3020715074,13.85,-40.0,0.37605747533
14.45,-45.5125256671,14.45,-43.0,0.321078135537
15.05,-45.0822025207,15.05,-43.0,0.447033671673
15.66,-45.4913481425,15.66,-46.0,0.118513259375
16.26,-44.8698117038,16.26,-43.0,0.449999014268
16.86,-44.5700783357,16.86,-41.5,0.257885716168
17.47,-43.9821678261,17.47,-40.0,0.507837649735
18.07,-43.6441509207,18.07,-40.0,0.36901312022
18.67,-43.2601627698,18.67,-40.0,0.464451666301
19.27,-42.9470955584,19.27,-40.0,0.415631968696
19.88,-41.8413806058,19.88,-35.5,0.59564372715
20.48,-42.17638757,20.48,-40.0,0.396840307453
21.09,-40.6666240435,21.09,-34.0,0.750032061266
21.69,-41.3769417273,21.69,-40.0,0.270276285069
22.29,-40.2439846169,22.29,-36.25,0.804698278634
22.89,-40.1077974251,22.89,-36.25,0.3164887621
23.5,-39.2135490038,23.5,-34.0,0.838491479253
24.1,-39.0875048872,24.1,-35.5,0.444796161782
24.7,-38.6323106732,24.7,-35.5,0.682613673027
25.3,-38.3637263522,25.3,-35.5,0.510776505486
25.91,-38.0630761427,25.91,-35.5,0.600405035623
26.51,-38.6264882276,26.51,-40.0,0.378247319588
27.11,-36.4484393641,27.11,-28.0,0.830208732844
27.72,-37.6987960955,27.72,-37.0,0.296864035669
28.32,-35.5141647957,28.32,-28.0,1.08077531256
28.92,-35.2777774096,28.92,-28.0,0.370901491488
29.53,-33.2671398631,29.53,-22.0,1.34834513143
30.13,-33.5203782996,30.13,-28.0,0.513307138896
30.73,-32.652982988,30.73,-28.0,1.06599125165
31.34,-32.3253929527,31.34,-28.0,0.610324177462
31.94,-31.8421382192,31.94,-28.0,0.925019305713
32.54,-30.944653969,32.54,-25.0,0.821860392459
33.14,-29.9074632001,33.14,-22.0,0.97264163363
33.75,-29.1876362391,33.75,-22.0,0.986980090632
34.35,-28.4501025644,34.35,-22.0,0.974607679608
34.95,-29.4424341106,34.95,-31.0,0.64399913836
35.56,-26.5900228912,35.56,-16.0,1.23996118596
36.16,-28.332319875,36.16,-28.0,0.446808392611
36.76,-25.4753375519,36.76,-16.0,1.55241849121
37.37,-26.2953970286,37.37,-22.0,0.344216245919
37.97,-28.6278859066,37.97,-40.0,0.787074423112
38.57,-25.0291860319,38.57,-16.0,0.785351144158
39.18,-26.9986146073,39.18,-26.5,0.377954203949
39.78,-26.1935552275,39.78,-26.5,1.16833197992
40.38,-24.6470129974,40.38,-16.0,0.335828938335
40.99,-26.1738069437,40.99,-28.0,0.799273163647
41.59,-23.6994708983,41.59,-16.0,0.952358279123
42.2,-24.0852970961,42.2,-19.0,0.412882094586
42.8,-23.2293137222,42.8,-19.0,1.20495788613
43.4,-22.4167769273,43.4,-16.0,0.513926971082
44.01,-20.7417752276,44.01,-10.0,1.23328833488
44.61,-21.2132606636,44.61,-17.5,0.723215026707
45.22,-20.5173829413,45.22,-17.5,0.935752083826
45.82,-20.3547436792,45.82,-17.5,0.637068227989
46.42,-18.3057982219,46.42,-8.0,1.22378595169
47.03,-17.6279261082,47.03,-8.0,0.931933906655
47.63,-16.5330887089,47.63,-8.0,1.26512487737
48.23,-17.7271955854,48.23,-19.0,0.592845116486
48.84,-15.8395883029,48.84,-10.0,1.18274372779
49.44,-15.7267526593,49.44,-10.0,0.714465673484
50.04,-13.8871325939,50.04,-4.0,1.44832796456
50.65,-12.1097255218,50.65,2.0,1.11696453731
51.25,-10.4379292557,51.25,4.0,1.60206856436
51.85,-9.04075643258,51.85,4.0,1.43921471412
52.46,-7.73666171931,52.46,4.0,1.51413866202
53.06,-6.5803911049,53.06,4.0,1.52774036469
53.66,-5.53081071293,53.66,4.0,1.51540771634
54.27,-6.38834055945,54.27,-6.0,1.1619995859
54.87,-5.65382840509,54.87,-4.0,1.27598955714
55.48,-4.43651029934,55.48,3.0,1.20819992821
56.08,-3.66986428358,56.08,4.0,1.45843837988
56.68,-5.04229779643,56.68,-8.0,0.896467113997
57.29,-2.7840009268,57.29,4.0,1.35694355994
57.9,-2.67733829504,57.9,4.0,0.979906473285
58.5,-1.78233164959,58.5,4.0,1.50796426399
59.1,-1.30694103295,59.1,4.0,0.925308921705
59.71,0.338551548116,59.71,10.0,1.48967238347
60.31,1.07683710111,60.31,10.0,1.22900524041
60.92,2.05045330051,60.92,10.0,1.414354501
61.52,2.79990645733,61.52,10.0,1.23838851809
62.12,3.07812370809,62.12,7.5,1.24464249405
62.73,3.59331861534,62.73,7.5,1.17648934825
63.33,3.94791457715,63.33,7.5,1.1012133558
63.94,4.31282404394,63.94,7.5,1.12235847565
64.54,5.88279581019,64.54,14.5,1.2694453835
65.15,3.89308160403,65.15,0.0,0.706047655643
65.75,4.09087681643,65.75,0.0,0.934649064305
66.35,3.89431051617,66.35,2.5,0.424042669674
66.96,3.772491796,66.96,2.5,0.878575321327
67.56,7.14982193342,67.56,22.0,1.16634195636
68.16,8.23797694477,68.16,23.5,1.17007089614
68.77,9.96841563493,68.77,23.5,1.62596634774
69.37,9.86680700172,69.37,16.0,0.878852936611
69.97,11.5733879112,69.97,20.5,1.5021125383
70.58,12.4559900641,70.58,22.0,1.12850501055
71.18,13.4626466514,71.18,22.0,1.48630036007
71.79,14.2820576609,71.79,22.0,1.22080671919
72.39,15.0566561448,72.39,22.0,1.33922173622
73.0,15.1995408506,73.0,19.0,1.16674293477
73.6,16.218261508,73.6,22.0,1.26981647337
74.21,14.4873825181,74.21,10.0,0.72820996641
74.81,17.7453437885,74.81,28.0,1.5436010035
75.41,17.9646901172,75.41,28.0,0.926222690427
76.02,19.2877442047,76.02,28.0,1.75710665403
76.62,20.0135198234,76.62,28.0,0.956551394019
77.23,19.7806708171,77.23,22.0,1.26969124208
77.83,20.9883071984,77.83,26.5,1.18904609225
78.43,22.1190932749,78.43,31.0,1.21071367806
79.04,22.9402600812,79.04,31.0,1.41316764294
79.64,23.7620547288,79.64,31.0,1.23521238387
80.24,23.9285637317,80.24,28.0,1.16688182457
80.85,26.5964014482,80.85,40.0,1.5932564862
81.45,27.4769124979,81.45,40.0,1.37822132559
82.05,28.901420623,82.05,40.0,1.76166443956
82.66,29.9234053691,82.66,40.0,1.36210117396
83.26,31.7625876455,83.26,44.5,1.80202848324
83.87,32.0491973253,83.87,40.0,1.44454534359
84.47,33.0553087526,84.47,40.0,1.62813537431
85.07,33.6519505944,85.07,40.0,1.36114238743
85.68,34.3179312236,85.68,40.0,1.53377317861
86.28,32.7047880841,86.28,28.0,0.932563645724
86.89,32.6483578577,86.89,28.0,1.03401965283
87.49,36.0686550421,87.49,50.5,1.42301444975
88.09,36.0021323874,88.09,46.0,1.35675977701
88.7,37.4266689776,88.7,46.0,1.6584305946
89.3,38.0951083271,89.3,46.0,1.06564768638
89.91,38.9522424708,89.91,46.0,1.59483285661
90.51,39.6189317779,90.51,46.0,1.22655801279
91.11,40.2633839877,91.11,46.0,1.34865882126
91.72,40.8259147377,91.72,46.0,1.27607967916
92.32,41.3402751944,92.32,46.0,1.23402460467
92.92,42.0706087634,92.92,47.5,1.25965113477
93.53,42.8280656708,93.53,49.0,1.2528061481
94.13,43.4093525648,94.13,49.0,1.24418371483
94.73,45.0550294319,94.73,55.0,1.4148439494
95.34,45.8329392811,95.34,55.0,1.33244751703
95.94,47.0959081047,95.94,56.5,1.52589483218
96.54,47.6709726092,96.54,55.0,1.27320671697
97.15,48.4823456956,97.15,55.0,1.43479311427
97.75,49.0919046793,97.75,55.0,1.26067127849
98.35,49.9614693369,98.35,56.5,1.37871649104
98.95,51.0922261576,98.95,59.5,1.38719724889
99.55,51.5771652825,99.55,58.0,1.33613393162
100.16,53.375318203,100.16,64.0,1.55368403903
100.76,53.9214632309,100.76,62.5,1.34506093981
101.36,54.9185642348,101.36,62.5,1.56849472425
101.96,55.6077142005,101.96,62.5,1.28836239351
102.57,55.5053515586,102.57,58.0,1.29699324701
103.17,56.9728177267,103.17,64.0,1.39291996427
103.77,57.4087692088,103.77,64.0,1.23749181016
104.37,57.8987862996,104.37,62.5,1.40751746043
104.98,58.3600165038,104.98,62.5,1.11751896235
105.58,58.7674215837,105.58,62.5,1.22691241278
106.18,59.1378846655,106.18,62.5,1.13203808011
106.78,60.2802745951,106.78,67.0,1.24343331916
107.39,59.9845439114,107.39,62.5,1.02552988347
107.99,60.4471138857,107.99,62.5,1.12108905583
108.59,59.7518251513,108.59,58.0,0.697109197842
109.19,61.926144091,109.19,70.0,1.31612561304
109.8,62.2447381808,109.8,70.0,0.91931440405
110.4,63.2115330419,110.4,70.0,1.3783514711
111.0,63.8009816679,111.0,70.0,0.919601452611
111.61,64.448783414,111.61,70.0,1.21064338853
112.21,64.9841077508,112.21,70.0,1.03611182277
112.81,66.0264782466,112.81,73.0,1.1663913945
113.42,67.1536196403,113.42,76.0,1.21928344013
114.02,67.971313437,114.02,76.0,1.24182624065
114.63,68.7900572051,114.63,76.0,1.22382257184
115.23,69.4937848563,115.23,76.0,1.19282162531
115.84,69.0619299866,115.84,70.0,0.990587990083
116.44,69.8944856065,116.44,73.0,1.09103320679
117.05,70.5584368569,117.05,76.0,0.994246567577
117.65,69.9923805634,117.65,70.0,0.956073733744
118.26,72.5447749674,118.26,83.0,1.2756696132
118.86,73.0556125612,118.86,83.0,1.05670489211
119.47,74.2571141009,119.47,83.0,1.51494986142
120.07,75.032557552,120.07,83.0,1.02043588184
120.68,75.8585006063,120.68,83.0,1.36460361088
121.28,76.5499584478,121.28,83.0,1.1722305094
121.89,77.6448200043,121.89,85.5,1.29467452179
122.49,76.6257968893,122.49,76.0,0.921506919014
123.09,76.918620621,123.09,76.0,1.00930168208
123.7,76.6806928742,123.7,76.0,0.670509155511
124.3,76.6742222306,124.3,76.0,0.91698083698
124.91,78.7422468253,124.91,88.0,1.04405712896
125.51,79.2662697544,125.51,88.0,1.03579432499
126.12,79.6183567619,126.12,84.25,1.13146461724
126.72,79.9103409991,126.72,83.0,0.793051161242
127.33,80.6388858107,127.33,85.25,1.02714424295
127.93,81.0124517342,127.93,85.25,0.912403972425
128.54,81.46624388,128.54,85.25,0.945082870188
129.14,83.9415540024,129.14,97.0,1.27751302011
129.75,84.845620663,129.75,97.0,1.20806886191
130.35,84.1397155502,130.35,85.5,1.07970306716
130.95,86.663693282,130.95,97.0,1.25281414141
131.56,87.1684912026,131.56,97.0,1.11960978978
132.16,88.3564445439,132.16,97.0,1.55973619924
132.77,89.033039727,132.77,96.5,1.02767228502
133.37,89.8258186302,133.37,96.5,1.39236841978
133.97,90.4642332314,133.97,96.5,1.17051685536
